,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
11222,249745156,975567,975VFL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11223,249745412,975568,975VFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11224,249745668,975569,995IFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11225,249745924,975570,965NACL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11226,249746180,975571,EEL280324,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11227,249746436,975572,EEL280324A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11228,249746692,975573,86MFL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11229,249746948,975574,1950PRPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11230,249747204,975575,858GMRHI34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11231,249747460,975576,825AHFL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11232,249747716,975577,975V07T30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11233,249747972,975578,975V08T27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11234,249748228,975579,925SKF26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11235,249748484,975580,1430DKGF29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11236,249748740,975581,1020RST27,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11237,249748996,975582,102SBLD26,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11238,249749252,975583,92PM241127,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11239,249749508,975584,990NVL0334,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11240,249749764,975585,975SCL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11241,249750020,975586,925THFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11242,249750276,975587,814KMPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11243,249750532,975588,832PFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11244,249750788,975589,759RL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11245,249751044,975590,745RL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11246,249751300,975591,1140KFPL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11247,249751556,975592,995PDL25A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11248,249751812,975593,854CIFC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11249,249752068,975594,NWFL12424,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11250,249752580,975596,850360OP25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11251,249752836,975597,965VFSPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11252,249753092,975598,940FSBFL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11253,249753348,975599,829AXFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11254,249753604,975600,125KSPL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11255,249753860,975601,802IHFC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11256,249754116,975602,831ABCL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11257,249754372,975603,755PGCI34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11258,249754628,975604,1060SCNL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11259,249754884,975605,12AFPL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11260,249755396,975607,935AKCFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11261,249755652,975608,805KMPL29A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11262,249755908,975609,99024PLD28,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11263,249756164,975610,1175AFI27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11264,249756420,975611,125AFI29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11265,249756676,975612,AFIL260324,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11266,249756932,975613,AFI260324,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11267,249757188,975614,AFI260324A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11268,249757444,975615,12AFI29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11269,249757700,975616,12AFI26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11270,249757956,975617,1225AFI27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11271,249758212,975618,1165BRFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11272,249758724,975620,751IIFCL39,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11273,249758980,975621,1353TECP29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11274,249759236,975622,1353TECPL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11275,249759492,975623,ESPL051125,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11276,249759748,975624,984KSPLD25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11277,249760004,975625,10MMFL27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11278,249760260,975626,1020AFSL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11279,249760516,975627,785UML27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11280,249760772,975628,1450DKGF27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11281,249761028,975629,1425CSAI26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11282,249761284,975630,1050AFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11283,249761540,975631,1225KDM33,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11284,249761796,975632,1040SCNL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11285,249762052,975633,807IHFC27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11286,249762308,975634,813KMPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11287,249762564,975635,793BFL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11288,249762820,975636,RRTRIL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11289,249763076,975637,1280MML25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11290,249763332,975638,1135GTA26,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11291,249763588,975639,1280MML26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11292,249763844,975640,995PDL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11293,249764356,975642,14PFSPL26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11294,249764612,975643,NWFL3524,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11295,249764868,975644,13TFL27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11296,249765124,975645,125OSPL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11297,249765380,975646,805BHFL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11298,249765636,975647,810BHFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11299,249765892,975648,771NEEPC34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11300,249766148,975649,925SKFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11301,249766404,975650,834HDB27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11302,249766660,975651,807IHFCL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11303,249766916,975652,1076LFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11304,249767172,975653,1140KFP26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11305,249767428,975654,796MBP29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11306,249767684,975655,753RECL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11307,249767940,975656,9SFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11308,249768196,975657,8245IIL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11309,249768708,975659,995AHL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11310,249768964,975660,1005MFL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11311,249769220,975661,806BFL29A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11312,249769476,975662,10MCSL27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11313,249769732,975663,1050AFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11314,249769988,975664,748HUD29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11315,249770244,975665,1160NCPL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11316,249770500,975666,940NHFPL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11317,249770756,975667,8ERCSL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11318,249771012,975668,1320KCPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11319,249771268,975669,11ESPL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11320,249771524,975670,81BFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11321,249771780,975671,1150MFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11322,249772036,975672,12PFSP27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11323,249772292,975673,NAOMI29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11324,249772548,975674,890NMI0529,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11325,249772804,975675,920SFL26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11326,249773060,975676,920SFL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11327,249773316,975677,11NFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11328,249773572,975678,1195NFL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11329,249773828,975679,950IFSL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11330,249774084,975680,815AFL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11331,249774340,975681,1053SCNL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11332,249775108,975684,11HFL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11333,249775364,975685,1050HFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11334,249775620,975686,12NCPL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11335,249775876,975687,1275DKGF27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11336,249776132,975688,DKGF240527,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11337,249776388,975689,DKGF240524,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11338,249776644,975690,950HLFL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11339,249776900,975691,770RECL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11340,249777156,975692,758RECL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11341,249777412,975693,965HLFL39,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11342,249777668,975694,0MSFL26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11343,249777924,975695,776TIL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11344,249778180,975696,1306LMP27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11345,249778436,975697,744PFCL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11346,249778692,975698,1130AFL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11347,249778948,975699,945STM28,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11348,249779204,975700,SFL30524,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11349,249779460,975701,818MMFSL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11350,249779716,975702,ECE310524,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11351,249779972,975703,EEL310524,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11352,249780228,975704,12ICLFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11353,249780740,975706,0ICLFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11354,249780996,975707,0ICLFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11355,249781252,975708,0ICLFL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11356,249781508,975709,925SKFL26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11357,249781764,975710,819IIL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11358,249782020,975711,1025NFL25A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11359,249782276,975712,1150CTM26,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11360,249782532,975713,119ACAP26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11361,249782788,975714,12ACAP29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11362,249783044,975715,75IREDA34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11363,249783300,975716,867AFLPER,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11364,249783556,975717,980DMIFP27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11365,249783812,975718,16LFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11366,249784068,975719,855MFSL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11367,249784324,975720,135TCFL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11368,249784580,975721,IFSL060624,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11369,249784836,975722,1175NCP26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11370,249785348,975724,950SFL27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11371,249785604,975725,0SFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11372,249785860,975726,1050NBSP25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11373,249786116,975727,1025SFL29A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11374,249786372,975728,0SFL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11375,249786628,975729,833HDBFS27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11376,249786884,975730,16LEPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11377,249787140,975731,873ELL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11378,249787396,975732,873ELL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11379,249787652,975733,995AAHL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11380,249787908,975734,TRILRE27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11381,249788164,975735,835KPIL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11382,249788420,975736,125KSPL25A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11383,249788676,975737,855HDBFPRP,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11384,249788932,975738,744IRFCL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11385,249789188,975739,990MCSL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11386,249789444,975740,735RECL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11387,249789700,975741,114KFPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11388,249789956,975742,764NBRD29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11389,249790212,975743,918NACL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11390,249790468,975744,845SEIL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11391,249790724,975745,965VFSL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11392,249790980,975746,1050NFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11393,249791236,975747,925SKFLD27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11394,249791492,975748,86IPL39,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11395,249791748,975749,11IML25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11396,249792004,975750,1020KSPL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11397,249792260,975751,950OPL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11398,249792516,975752,12CVL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11399,249792772,975753,990VCL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11400,249793028,975754,957MASFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11401,249793284,975755,1025AFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11402,249793540,975756,91SFL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11403,249793796,975757,942PLM2527,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11404,249794052,975758,812KMPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11405,249794308,975759,835AFL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11406,249794564,975760,835MRHF29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11407,249794820,975761,GXS210624,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11408,249795076,975762,9JMFHL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11409,249795332,975763,794MBPR31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11410,249795588,975764,744IRED34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11411,249795844,975765,787IGT27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11412,249796100,975766,1001ACAP25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11413,249796356,975767,10Z042426,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11414,249796612,975768,13Z042426,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11415,249796868,975769,741IIFCL39,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11416,249797124,975770,795CHT44,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11417,249797380,975771,1025UCL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11418,249797636,975772,12ICLFL27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11419,249797892,975773,0ICLFL27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11420,249798148,975774,0ICLFL30A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11421,249798404,975775,1175MFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11422,249798660,975776,736SBOI39,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11423,249798916,975777,839OPAL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11424,249799172,975778,965VFSP26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11425,249799428,975779,980VFL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11426,249799684,975780,1170GHPL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11427,249799940,975781,1215NGPL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11428,249800196,975782,81004KIF30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11429,249800452,975783,81006KIF31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11430,249800708,975784,825SFPL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11431,249800964,975785,950VAJR28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11432,249801220,975786,925VJRA926,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11433,249801476,975787,975VJ09T28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11434,249801732,975788,1005MFL30,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11435,249801988,975789,799IFL36,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11436,249802244,975790,11USFBL31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11437,249802500,975791,915SFL29A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11438,249802756,975792,984SSFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11439,249803012,975793,807IHFCL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11440,249803268,975794,1182KSPL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11441,249803524,975795,1150SVI25,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11442,249803780,975796,1085SFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11443,249804036,975797,1148LIFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11444,249804292,975798,910PM25326,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11445,249804548,975799,1075MML026,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11446,249804804,975800,743NBFID34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11447,249805060,975801,789BOM34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11448,249805316,975802,1050SCNL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11449,249805572,975803,1746CSAI28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11450,249805828,975804,13TCFL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11451,249806084,975805,930UCL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11452,249806340,975806,12MFIL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11453,249806596,975807,SJT2024,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11454,249806852,975808,1180NFPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11455,249807108,975809,850PJL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11456,249807364,975810,860PJL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11457,249807876,975812,95PEL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11458,249808132,975813,820ABSLI34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11459,249808388,975814,798BHFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11460,249808644,975815,736SBI39,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11461,249808900,975816,869MML26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11462,249809156,975817,81BFL26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11463,249809412,975818,812BFL27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11464,249809668,975819,950HLFL39,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11465,249809924,975820,812ABHF29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11466,249810180,975821,817ABHF27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11467,249810436,975822,RRUCL11724,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11468,249810692,975823,RRVL11724,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11469,249810948,975824,10CHOP25,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11470,249811204,975825,125CHOP25,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11471,249811460,975826,739IRFC34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11472,249811716,975827,871HDBFPER,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11473,249811972,975828,808KMPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11474,249812228,975829,736IOCL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11475,249812484,975830,789BHFL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11476,249812740,975831,8KMTL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11477,249812996,975832,1150LAT26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11478,249813252,975833,9CIFCL31,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11479,249813508,975834,1004DCAL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11480,249813764,975835,756RECL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11481,249814020,975836,745RECL35,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11482,249814276,975837,728HUDC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11483,249814532,975838,955SFIL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11484,249814788,975839,9SBFC27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11485,249815044,975840,1250POPL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11486,249815300,975841,965AXFPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11487,249815556,975842,738PGCIL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11488,249815812,975843,1018RWEP25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11489,249816068,975844,923CFSL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11490,249816324,975845,925NFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11491,249816580,975846,NWFL22724A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11492,249816836,975847,739IREDA39,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11493,249817092,975848,975SCL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11494,249817348,975849,12IFL27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11495,249817604,975850,ICLF230724,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11496,249817860,975851,ICL230724,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11497,249818116,975852,1060AFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11498,249818372,975853,995IKFL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11499,249818628,975854,950DIA34RR,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11500,249818884,975855,1022WE27RR,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11501,249819140,975856,840GPL28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11502,249819396,975857,855GPL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11503,249819652,975858,985USGIC34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11504,249819908,975859,5SASPL25A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11505,249820164,975860,830ABHFL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11506,249820420,975861,1097SML29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11507,249820676,975862,737IRFC29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11508,249820932,975863,1140KFP27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11509,249821188,975864,1050PFSP27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11510,249821444,975865,995PDL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11511,249821700,975866,798BFL29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11512,249821956,975867,ZCNWF27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11513,249822212,975868,935AKCFL25,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11514,249822468,975869,11KSPL26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11515,249822724,975870,739IIFCL39,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11516,249822980,975871,870SFL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11517,249823236,975872,EEL010824,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11518,249823492,975873,1030IKF27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11519,249823748,975874,1175MFL26A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11520,249824004,975875,990AXFPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11521,249824260,975876,985STEL26,,0.0,,0.0,0.01,100000,EQ,BSE,BSE
11522,249824516,975877,14AIHF26,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11523,249824772,975878,990PLD29,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11524,249825028,975879,1175NFP27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11525,249825284,975880,99TCPL27,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11526,249825540,975881,99TCPL27A,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11527,249825796,975882,78BOM34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11528,249826052,975883,OPML20824,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11529,249826308,975884,798IIL34,,0.0,,0.0,0.01,1,EQ,BSE,BSE
11530,249826564,975885,897MML28,,0.0,,0.0,0.01,1,EQ,BSE,BSE
